,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Renovari Oy,05.11.2015,
1,Y-tunnus,2721911-7,,
2,Kotipaikka,Helsinki,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,04.01.2023,04.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksen tilanne,Konkurssissa,25.07.2022,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
12,Yhteystiedot,,02.08.2021,
13,Postiosoite,Ruosilantie 10  00390  Helsinki  Suomi,,
14,Käyntiosoite,Ruosilantie 10  00390  Helsinki  Suomi,,
15,Puhelin,"(09) 2316 5010, 0407636434",,
16,Sähköposti,toimisto(a)renovari.fi,,
17,Www,http://www.renovari.fi,,
