,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metida Print Ab Oy,28.01.2015,
1,Y-tunnus,2665897-8,,
2,Kotipaikka,Espoo,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2021,17.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,10.10.2022,
12,Postiosoite,Syvänsalmenkatu 5 A 5  02260  Esbo  Suomi,,
13,Käyntiosoite,Syvänsalmenkatu 5 A 5  02260  Esbo  Suomi,,
14,Puhelin,+358504876392,,
15,Sähköposti,vit(a)metidaprint.com,,
16,Www,http://www.metidaprint.com,,
