,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Physilect Oy,18.07.2016,
1,Y-tunnus,2730708-8,,
2,Kotipaikka,Helsinki,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2020,
11,Yhteystiedot,,09.08.2017,
12,Postiosoite,c/o Physilect Oy  Vuorikatu 16 A 10  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Physilect Oy  Vuorikatu 16 A 10  00100  Helsinki  Suomi,,
14,Puhelin,+358 40 1527738,,
15,Faksi,0968690811,,
16,Sähköposti,info(a)physilect.com,,
