,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sarra Oy,01.01.2016,
1,Y-tunnus,2733159-8,,
2,Kotipaikka,Vaasa,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.07.2020,16.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.02.2021,
12,Postiosoite,Niittomiehenkatu 1  65370  Vaasa  Suomi,,
13,Puhelin,0400-199 201,,
14,Sähköposti,info(a)sarrapalvelut.fi,,
15,Www,http://www.sarrapalvelut.fi,,
