,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Katveturva Oy,20.10.2015,
1,Y-tunnus,2709626-8,,
2,Kotipaikka,Lohja,17.09.2015,
3,Yritysmuoto,Osakeyhtiö,17.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.09.2015,,
8,Yrityksen tila,Rekisterissä,17.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2021,
11,Yhteystiedot,,01.12.2022,
12,Postiosoite,Koelaitoksenkatu 2 A  33180  Tampere  Suomi,,
13,Käyntiosoite,Koelaitoksenkatu 2 A  33180  Tampere  Suomi,,
14,Puhelin,010 505 8790,,
15,Sähköposti,asiakaspalvelu(a)katveturva.fi,,
16,Www,http://www.katveturva.fi,,
