,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wai-Tom Oy,29.07.2015,
1,Y-tunnus,2701473-6,,
2,Kotipaikka,Juva,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,11.04.2023,11.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2023,
11,Yhteystiedot,,18.08.2015,
12,Postiosoite,Pohjoiskyläntie 160  51850  Vuorenmaa  Suomi,,
13,Käyntiosoite,Pohjoiskyläntie 160  51850  Vuorenmaa  Suomi,,
