,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AHS Tekniikka Oy,04.05.2015,
1,Y-tunnus,2685542-9,,
2,Kotipaikka,Liminka,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.02.2020,
11,Yhteystiedot,,11.10.2021,
12,Postiosoite,Niittäjäntie 1 D  91900  Liminka  Suomi,,
13,Käyntiosoite,Niittäjäntie 1 D  91900  Liminka  Suomi,,
