,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wiks MB Ab,29.05.2015,
1,Y-tunnus,2691624-4,,
2,Kotipaikka,Uusikaarlepyy,29.05.2015,
3,Yritysmuoto,Osakeyhtiö,29.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,29.05.2015,,
6,Viimeisin rekisteröintiajankohta,06.04.2022,06.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.05.2015,,
8,Yrityksen tila,Rekisterissä,29.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.04.2020,
11,Yhteystiedot,,06.06.2018,
12,Postiosoite,Viksgatan 10 A 2  66950  Munsala  Suomi,,
