,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Festarivessat Oy,24.06.2015,
1,Y-tunnus,2694369-9,,
2,Kotipaikka,Helsinki,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Lakkaamisajankohta,23.03.2021,23.03.2021,
7,Viimeisin rekisteröintiajankohta,23.03.2021,23.03.2021,
8,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
9,Yrityksen tila,Lakannut,23.03.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
