,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aveo Bygg - Rakennus Ab Oy,23.01.2015,
1,Y-tunnus,2665294-7,,
2,Kotipaikka,Vaasa,23.01.2015,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.10.2019,
11,Yhteystiedot,,25.05.2016,
12,Postiosoite,Bockgatan 4 A  65230  Vasa  Suomi,,
13,Käyntiosoite,Bockgatan 4 A  65230  Vasa  Suomi,,
14,Puhelin,0505915375,,
15,Sähköposti,andreas.bergvik(a)aveobr.fi,,
16,Www,http://www.aveobr.fi,,
