,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rengas-Vekka Oy,31.08.2015,
1,Y-tunnus,2689202-7,,
2,Kotipaikka,Hämeenlinna,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.10.2019,
11,Yhteystiedot,,04.08.2015,
12,Postiosoite,Eino Leinonkatu 30  13130  Hämeenlinna  Suomi,,
13,Käyntiosoite,Eino Leinon katu 30  13130  Hämeenlinna  Suomi,,
14,Puhelin,"036169460, 0400711799",,
15,Faksi,036166222,,
16,Sähköposti,myynti(a)rengasvekka.fi,,
