,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Huolto Haara Oy,01.09.2015,
1,Y-tunnus,2707001-7,,
2,Kotipaikka,Ylöjärvi,07.11.2016,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,31.08.2016,
12,Postiosoite,Simotuntie 1  33480  Ylöjärvi  Suomi,,
13,Käyntiosoite,Simotuntie 1  33480  Ylöjärvi  Suomi,,
14,Puhelin,05068033,,
15,Sähköposti,info(a)huoltohaara.fi,,
