,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LineDeck Oy,28.08.2017,
1,Y-tunnus,2733514-2,,
2,Kotipaikka,Lappeenranta,28.08.2017,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2023,13.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.02.2022,
11,Yhteystiedot,,23.02.2022,
12,Postiosoite,c/o Niinimäki  Kaislarannantie 77  21620  Kuusisto  Suomi,,
13,Käyntiosoite,Piispanristintie 20  20780  Kaarina  Suomi,,
14,Sähköposti,info(a)linedeck.fi,,
15,Www,http://www.linedeck.fi,,
