,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tornion Isännöinti Oy,22.09.2015,
1,Y-tunnus,2710535-5,,
2,Kotipaikka,Tornio,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.08.2022,16.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.10.2019,
11,Yhteystiedot,,11.09.2015,
12,Postiosoite,Pirkankatu 43  95430  Tornio  Suomi,,
13,Käyntiosoite,Pirkankatu 43  95430  Tornio  Suomi,,
14,Puhelin,0400534595,,
