,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RMS-yhtiöt Oy,29.02.2016,
1,Y-tunnus,2735710-6,,
2,Kotipaikka,Mikkeli,29.02.2016,
3,Yritysmuoto,Osakeyhtiö,29.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.02.2016,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.02.2016,,
8,Yrityksen tila,Rekisterissä,29.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.02.2021,
11,Yhteystiedot,,28.08.2022,
12,Postiosoite,Lusikkatie 7 A  02780  Espoo  Suomi,,
13,Käyntiosoite,Lusikkatie 7 A  02780  Espoo  Suomi,,
14,Puhelin,+358505175146,,
15,Sähköposti,info(a)rmsyhtiot.fi,,
16,Www,http://www.rmsyhtiot.fi,,
