,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TeijoCon Oy,12.06.2015,
1,Y-tunnus,2695252-8,,
2,Kotipaikka,Salo,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.04.2023,07.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2020,
11,Yhteystiedot,,02.11.2017,
12,Postiosoite,Lupajantie 3  25500  Perniö  Suomi,,
13,Käyntiosoite,Lupajantie 3  25500  Perniö  Suomi,,
14,Puhelin,0400530415,,
15,Sähköposti,info(a)teijocon.com,,
16,Www,http://www.teijocon.com,,
