,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raussilan Rengas Oy,09.11.2015,
1,Y-tunnus,2721921-3,,
2,Kotipaikka,Kouvola,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Viimeisin rekisteröintiajankohta,07.09.2022,07.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
8,Yrityksen tila,Rekisterissä,09.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.08.2022,
11,Yhteystiedot,,02.11.2015,
12,Postiosoite,Neikontie 310  47150  Raussila  Suomi,,
13,Käyntiosoite,Neikontie 310  47150  Raussila  Suomi,,
14,Www,http://raussilanrengas.com,,
