,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AutoRitari Oy,30.09.2015,
1,Y-tunnus,2712788-8,,
2,Kotipaikka,Joensuu,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,16.06.2022,
12,Postiosoite,Retkikatu 4 C 12  80140  Joensuu  Suomi,,
13,Puhelin,0400 123 000,,
14,Sähköposti,mika.ollilainen(a)autoritari.fi,,
