,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mobile Kid Oy,24.07.2015,
1,Y-tunnus,2699018-8,,
2,Kotipaikka,Naantali,24.07.2015,
3,Yritysmuoto,Osakeyhtiö,24.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.07.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2023,30.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.07.2015,,
8,Yrityksen tila,Rekisterissä,24.07.2015,
9,Yrityksen tilanne,Selvitystilassa,30.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,08.05.2020,
12,Yhteystiedot,,01.07.2015,
13,Postiosoite,Vadstenankatu 4  21100  Naantali  Suomi,,
14,Käyntiosoite,Vadstenankatu 4  21100  Naantali  Suomi,,
15,Puhelin,"0400864531, 0415073456",,
16,Sähköposti,timo.heikkila(a)heikkilaco.fi,,
