,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pricekiller Oy,17.12.2015,
1,Y-tunnus,2728305-5,,
2,Kotipaikka,Helsinki,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.09.2022,17.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.04.2020,
11,Yhteystiedot,,22.02.2022,
12,Postiosoite,Saimaantie 66  54100  Joutseno  Suomi,,
13,Puhelin,+358503248377,,
14,Www,http://pricekiller.pro,,
