,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konepaja Tremec Oy,19.01.2023,
1,Y-tunnus,2695095-2,,
2,Kotipaikka,Tampere,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,19.01.2023,19.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.07.2020,
11,Yhteystiedot,,18.12.2015,
12,Postiosoite,Hyllilänkuja 8  33730  Tampere  Suomi,,
13,Käyntiosoite,Hyllilänkuja 8  33730  Tampere  Suomi,,
14,Puhelin,0400304222,,
15,Faksi,033646222,,
16,Www,http://www.konepajaenne.fi,,
