,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TRANSEKSPERTTI OY,03.02.2015,
1,Y-tunnus,2668976-6,,
2,Kotipaikka,Helsinki,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,07.07.2022,07.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.05.2022,
12,Postiosoite,Patoniityntie 37  01190  Box  Suomi,,
