,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vallan Maukas Oy,07.05.2015,
1,Y-tunnus,2689180-9,,
2,Kotipaikka,Vehmaa,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,07.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
8,Yrityksen tila,Rekisterissä,07.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
11,Yhteystiedot,,05.05.2015,
12,Postiosoite,Vallilantie 98  23200  Vinkkilä  Suomi,,
13,Käyntiosoite,Vallilantie 98  23200  Vinkkilä  Suomi,,
14,Puhelin,"0405941918, 0405433287",,
15,Sähköposti,vallanmaukas(a)vallilantila.fi,,
16,Www,http://www.vallanmaukas.fi,,
