,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bolloré Logistics Finland Oy,07.04.2021,
1,Y-tunnus,2688458-8,,
2,Kotipaikka,Helsinki,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.07.2020,
11,Yhteystiedot,,01.11.2017,
12,Postiosoite,Lars Sonckin kaari 16  02600  Espoo  Suomi,,
13,Käyntiosoite,Lars Sonckin kaari 16  02600  Espoo  Suomi,,
