,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elmoose Oy,22.01.2016,
1,Y-tunnus,2734322-2,,
2,Kotipaikka,Naantali,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,27.11.2020,27.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.03.2017,
12,Postiosoite,Mannerheiminkatu 31  21100  Naantali  Suomi,,
13,Käyntiosoite,Mannerheiminkatu 31  21100  Naantali  Suomi,,
14,Puhelin,0407796387,,
15,Sähköposti,info(a)boardpilot.fi,,
16,Www,http://www.boardpilot.fi,,
