,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kengurukaruselli Oy,18.11.2015,
1,Y-tunnus,2721284-7,,
2,Kotipaikka,Hankasalmi,18.11.2015,
3,Yritysmuoto,Osakeyhtiö,18.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.11.2015,,
8,Yrityksen tila,Rekisterissä,18.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,18.05.2022,
12,Postiosoite,Nujulanlenkki 28 A  41500  Hankasalmi As  Suomi,,
13,Puhelin,0407598802,,
14,Www,http://www.kengurukaruselli.fi,,
