,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suovilla Invest Oy,03.03.2021,
1,Y-tunnus,2720692-2,,
2,Kotipaikka,Tampere,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,31.05.2022,31.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.05.2022,
11,Yhteystiedot,,18.05.2020,
12,Postiosoite,Näsijärvenkatu 1 D 32  33210  Tampere  Suomi,,
13,Käyntiosoite,Näsijärvenkatu 1 D 32  33210  Tampere  Suomi,,
