,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vilona Oy,12.01.2016,
1,Y-tunnus,2733505-4,,
2,Kotipaikka,Salo,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,06.05.2023,06.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,01.07.2021,
12,Postiosoite,c/o Vilona Store  Yliopistonkatu 24  20100  Turku  Suomi,,
13,Käyntiosoite,c/o Vilona Store  Yliopistonkatu 24  20100  Turku  Suomi,,
14,Puhelin,"040 7523 426, 040 7523 426",,
15,Sähköposti,tarja(a)vilona.fi,,
16,Www,http://www.vilona.fi,,
