,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,UNNA S OY,13.01.2016,
1,Y-tunnus,2733775-4,,
2,Kotipaikka,Helsinki,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,05.11.2022,
12,Postiosoite,Aleksanterinkatu 26  00170  Helsinki  Suomi,,
13,Käyntiosoite,Aleksanterinkatu 26  00170  Helsinki  Suomi,,
14,Puhelin,+358503931230,,
15,Sähköposti,susanna.santalo(a)unnas.fi,,
16,Www,http://www.unnas.fi,,
