,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,New Globe Oy,21.01.2015,
1,Y-tunnus,2663788-6,,
2,Kotipaikka,Espoo,21.01.2015,
3,Yritysmuoto,Osakeyhtiö,21.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2015,,
6,Viimeisin rekisteröintiajankohta,28.12.2022,28.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2015,,
8,Yrityksen tila,Rekisterissä,21.01.2015,
9,Yrityksen tilanne,Konkurssissa,28.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
12,Yhteystiedot,,14.08.2022,
13,Postiosoite,Rälssitilankuja 4 C 124  02200  Espoo  Suomi,,
