,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kota Kollektiivi Oy,09.12.2015,
1,Y-tunnus,2729147-7,,
2,Kotipaikka,Rovaniemi,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,24.11.2022,24.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.04.2021,
12,Postiosoite,Koskikatu 49  96100  Rovaniemi  Suomi,,
13,Käyntiosoite,Rovakatu 38 A 3  96200  Rovaniemi  Suomi,,
14,Sähköposti,info(a)kotacollective.com,,
15,Www,http://www.kotacollective.com,,
