,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aaland Metals Oy,04.11.2015,
1,Y-tunnus,2721652-2,,
2,Kotipaikka,Helsinki,04.11.2015,
3,Yritysmuoto,Osakeyhtiö,04.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.11.2015,,
6,Viimeisin rekisteröintiajankohta,16.08.2022,16.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.11.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.09.2020,
11,Yhteystiedot,,30.10.2015,
12,Postiosoite,c/o Tilitoimisto EMU Oy  Köydenpunojankatu 2a D  00180  Helsinki  Suomi,,
