,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KS-Rakennus Hei-La Oy,18.02.2015,
1,Y-tunnus,2675633-2,,
2,Kotipaikka,Toivakka,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.02.2022,
12,Postiosoite,c/o Heinonen  Honkaharjuntie 12 A 11  40620  Jyväskylä  Suomi,,
13,Käyntiosoite,Honkaharjuntie 12 A 11  40620  Jyväskylä  Suomi,,
