,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puumalan Rakennusprojektit Oy,27.10.2015,
1,Y-tunnus,2715040-4,,
2,Kotipaikka,Puumala,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,14.06.2022,14.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.10.2015,
12,Postiosoite,Mäkitie 1  52200  Puumala  Suomi,,
13,Käyntiosoite,Mäkitie 1  52200  Puumala  Suomi,,
14,Puhelin,0503521828,,
