,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Adven Holding Oy,01.01.2023,
1,Y-tunnus,2729545-1,,
2,Kotipaikka,Vantaa,21.03.2016,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,01.01.2023,01.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.07.2021,
11,Yhteystiedot,,14.10.2019,
12,Postiosoite,PL 162  01511  Vantaa  Suomi,,
13,Käyntiosoite,Karhumäenkuja 2  01530  Vantaa  Suomi,,
