,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JT Trädgård Ab,20.04.2015,
1,Y-tunnus,2684339-9,,
2,Kotipaikka,Närpiö,20.04.2015,
3,Yritysmuoto,Osakeyhtiö,20.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,20.04.2015,,
6,Viimeisin rekisteröintiajankohta,28.10.2020,28.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,20.04.2015,,
8,Yrityksen tila,Rekisterissä,20.04.2015,
9,Yrityksen tilanne,Konkurssissa,28.10.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,31.03.2015,
13,Postiosoite,Salmvägen 1  66295  Töjby  Suomi,,
14,Käyntiosoite,Salmvägen 1  66295  Töjby  Suomi,,
15,Puhelin,0405865772,,
