,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Isonkyrön mestarit Oy,25.06.2015,
1,Y-tunnus,2690794-6,,
2,Kotipaikka,Isokyrö,25.06.2015,
3,Yritysmuoto,Osakeyhtiö,25.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.06.2015,,
6,Viimeisin rekisteröintiajankohta,13.02.2023,13.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.06.2015,,
8,Yrityksen tila,Rekisterissä,25.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.05.2020,
11,Yhteystiedot,,12.06.2017,
12,Postiosoite,pohjankyröntie 139  61500  Isokyrö  Suomi,,
13,Käyntiosoite,pohjankyröntie 139  61500  Isokyrö  Suomi,,
14,Puhelin,+358400340617,,
15,Sähköposti,puballinn(a)gmail.com,,
