,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JK-PIPE OY,30.09.2015,
1,Y-tunnus,2713244-1,,
2,Kotipaikka,Harjavalta,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,02.01.2016,
12,Postiosoite,Petäjäkatu 18  29200  Harjavalta  Suomi,,
13,Puhelin,+358401209292,,
14,Sähköposti,jyrki.kaasalainen(a)jk-pipe.fi,,
