,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joupin juhlatila Oy,04.06.2015,
1,Y-tunnus,2690816-4,,
2,Kotipaikka,Seinäjoki,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.01.2016,
12,Postiosoite,Niittäjänkatu 7  60320  Seinäjoki  Suomi,,
13,Käyntiosoite,Niittäjänkatu 7  60320  Seinäjoki  Suomi,,
14,Puhelin,0400265005,,
