,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hostel Krauze Oy,09.09.2015,
1,Y-tunnus,2703448-9,,
2,Kotipaikka,Lappeenranta,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,02.12.2022,02.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,15.09.2022,
12,Postiosoite,Eskolantie 20  55800  Imatra  Suomi,,
13,Käyntiosoite,Eskolantie 20  55800  Imatra  Suomi,,
14,Puhelin,0503575219,,
15,Sähköposti,alexalex77777(a)gmail.com,,
