,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,POM Oil Oy,11.01.2016,
1,Y-tunnus,2731995-1,,
2,Kotipaikka,Kurikka,11.01.2016,
3,Yritysmuoto,Osakeyhtiö,11.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.01.2016,,
8,Yrityksen tila,Rekisterissä,11.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,15.12.2015,
12,Postiosoite,Keskustie 8  61600  Jalasjärvi  Suomi,,
13,Käyntiosoite,Keskustie 8  61600  Jalasjärvi  Suomi,,
