,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Leirin Pizza Oy,08.12.2015,
1,Y-tunnus,2727830-1,,
2,Kotipaikka,Lappeenranta,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2023,01.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.10.2020,
11,Yhteystiedot,,30.11.2015,
12,Postiosoite,Lavolankatu 10  53600  Lappeenranta  Suomi,,
13,Käyntiosoite,Lavolankatu 10  53600  Lappeenranta  Suomi,,
