,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähköverkkopalvelu Finland Oy,14.03.2016,
1,Y-tunnus,2664924-6,,
2,Kotipaikka,Ylöjärvi,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,16.07.2022,16.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.08.2021,
11,Yhteystiedot,,18.02.2016,
12,Postiosoite,Raattalantie 132  33480  Ylöjärvi  Suomi,,
13,Käyntiosoite,Raattalantie 132  33480  Ylöjärvi  Suomi,,
14,Puhelin,"0401899233, 0401899233",,
15,Sähköposti,markus.rajala(a)sahkoverkkopalvelu.fi,,
16,Www,http://www.sahkoverkkopalvelu.fi,,
