,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Training house finland Oy,04.12.2015,
1,Y-tunnus,2717829-8,,
2,Kotipaikka,Rauma,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
8,Yrityksen tila,Rekisterissä,04.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.04.2017,
12,Postiosoite,Hakunintie 16  26100  Rauma  Suomi,,
13,Käyntiosoite,Hakunintie 16  26100  Rauma  Suomi,,
14,Puhelin,0504081515,,
15,Sähköposti,traininghouse(a)traininghouse.fi,,
