,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Barsanen Oy,17.12.2015,
1,Y-tunnus,2731276-8,,
2,Kotipaikka,Joensuu,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.03.2016,
12,Postiosoite,Lauttatie 3 A 6  80160  Joensuu  Suomi,,
13,Käyntiosoite,Lauttatie 3 A 6  80160  Joensuu  Suomi,,
14,Puhelin,+358 50327 1024,,
15,Sähköposti,olga(a)kareliangold.com,,
