,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaupallistajat Suomi Oy,23.06.2020,
1,Y-tunnus,2684668-8,,
2,Kotipaikka,Turku,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.06.2022,15.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.10.2019,
11,Yhteystiedot,,13.09.2017,
12,Postiosoite,Kaskenkatu 17  20700  Turku  Suomi,,
13,Käyntiosoite,Kaskenkatu 17  20700  Turku  Suomi,,
