,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jumppaveska Oy,22.05.2019,
1,Y-tunnus,2733589-8,,
2,Kotipaikka,Tampere,15.01.2016,
3,Yritysmuoto,Osakeyhtiö,15.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.01.2016,,
8,Yrityksen tila,Rekisterissä,15.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.05.2019,
12,Postiosoite,Saapastie 2  33950  Pirkkala  Suomi,,
13,Käyntiosoite,Saapastie 2  33950  Pirkkala  Suomi,,
14,Puhelin,"044 2398352, +358443587000",,
15,Sähköposti,info(a)jumppaveska.fi,,
16,Www,http://www.hierontajaterveys.fi,,
