,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lvi-palvelu Rietz Oy,05.01.2016,
1,Y-tunnus,2734383-9,,
2,Kotipaikka,Salo,05.01.2016,
3,Yritysmuoto,Osakeyhtiö,05.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.01.2016,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.01.2016,,
8,Yrityksen tila,Rekisterissä,05.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.06.2021,
11,Yhteystiedot,,31.10.2018,
12,Postiosoite,Lepikontie 44  25130  Muurla  Suomi,,
13,Puhelin,0407571830,,
14,Sähköposti,lvipalvelurietz(a)gmail.com,,
