,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähkö-Pasi Oy,16.02.2015,
1,Y-tunnus,2674640-9,,
2,Kotipaikka,Pieksämäki,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.02.2020,
11,Yhteystiedot,,10.02.2015,
12,Käyntiosoite,Levysepänkatu 1  76100  Pieksämäki  Suomi,,
13,Puhelin,040 584 3463,,
