,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FysioMilla Oy,22.01.2016,
1,Y-tunnus,2734187-6,,
2,Kotipaikka,Kaarina,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,31.12.2015,
12,Postiosoite,Metsätie 13 as. 7  21620  Kuusisto  Suomi,,
13,Käyntiosoite,Uudenmaankatu 5 B  20500  Turku  Suomi,,
14,Puhelin,050 5271 704,,
15,Sähköposti,info(a)fysiomilla.fi,,
16,Www,http://www.fysiomilla.fi,,
