,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mikonkadun Taram Oy,02.10.2015,
1,Y-tunnus,2714332-7,,
2,Kotipaikka,Helsinki,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
8,Yrityksen tila,Rekisterissä,02.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.05.2020,
11,Yhteystiedot,,23.10.2015,
12,Postiosoite,Kaivosrinteentie 3 L 102  01610  Vantaa  Suomi,,
13,Käyntiosoite,Kaivosrinteentie 3 L 102  01610  Vantaa  Suomi,,
