,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus A. Rantanen Oy,01.08.2015,
1,Y-tunnus,2702390-7,,
2,Kotipaikka,Lahti,01.08.2015,
3,Yritysmuoto,Osakeyhtiö,01.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.08.2015,,
8,Yrityksen tila,Rekisterissä,01.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.07.2015,
12,Postiosoite,Lounaankatu 6 B 16  15150  Lahti  Suomi,,
13,Käyntiosoite,Lounaankatu 6 B 16  15150  Lahti  Suomi,,
14,Puhelin,0442865582,,
15,Sähköposti,rantanenae(a)hotmail.com,,
