,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Toivo Group Oyj,12.05.2021,
1,Y-tunnus,2687933-2,,
2,Kotipaikka,Helsinki,05.02.2019,
3,Yritysmuoto,Julkinen osakeyhtiö,12.05.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,29.06.2022,
12,Postiosoite,Gransinmäki 6  02650  Espoo  Suomi,,
13,Käyntiosoite,Gransinmäki 6  02650  Espoo  Suomi,,
14,Www,http://www.toivo.fi,,
