,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Inscripta Oy,24.02.2015,
1,Y-tunnus,2677843-5,,
2,Kotipaikka,Helsinki,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2023,18.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.03.2023,
11,Yhteystiedot,,19.05.2022,
12,Postiosoite,c/o Spaces  Firdonkatu 2 T 63  00520  Helsinki  Suomi,,
13,Käyntiosoite,c/o Spaces  Firdonkatu 2 T 63  00520  Helsinki  Suomi,,
14,Sähköposti,yhteys(a)inscripta.io,,
15,Www,http://www.inscripta.io,,
