,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salon Glorious Hair Oy,16.04.2015,
1,Y-tunnus,2684081-7,,
2,Kotipaikka,Helsinki,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2021,17.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksen tilanne,Selvitystilassa,10.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,01.03.2018,
13,Postiosoite,Rukatunturintie 3 L 85  00970  Helsinki  Suomi,,
14,Käyntiosoite,Rukatunturintie 3 L 85  00970  Helsinki  Suomi,,
15,Puhelin,"+358456146067, +358456146067",,
16,Sähköposti,info(a)salonglorioushair.fi,,
17,Www,http://www.salonglorioushair.fi,,
