,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lapin Panimo Oy,26.10.2015,
1,Y-tunnus,2719486-1,,
2,Kotipaikka,Rovaniemi,26.10.2015,
3,Yritysmuoto,Osakeyhtiö,26.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.10.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.10.2015,,
8,Yrityksen tila,Rekisterissä,26.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.04.2020,
11,Yhteystiedot,,30.11.2016,
12,Postiosoite,Teollisuustie 14 B  96320  Rovaniemi  Suomi,,
13,Käyntiosoite,Teollisuustie 14 B  96320  Rovaniemi  Suomi,,
14,Puhelin,"+358451334410, +358451334410",,
15,Sähköposti,arturs.dutka(a)lapinpanimo.fi,,
16,Www,http://www.lapinpanimo.fi,,
