,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Profon Oy,23.10.2015,
1,Y-tunnus,2717273-4,,
2,Kotipaikka,Espoo,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,12.10.2015,
12,Postiosoite,Korpikallio 10  02300  Espoo  Suomi,,
13,Käyntiosoite,Korpikallio 10  02300  Espoo  Suomi,,
14,Puhelin,0453415747,,
15,Faksi,098042825,,
16,Sähköposti,ee.ek(a)profon.fi,,
