,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bytebuffet Oy,31.07.2015,
1,Y-tunnus,2701202-8,,
2,Kotipaikka,Helsinki,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Viimeisin rekisteröintiajankohta,16.05.2022,16.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
8,Yrityksen tila,Rekisterissä,31.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,28.02.2021,
12,Postiosoite,c/o Luoteisväylä  Luoteisväylä 18-20 B 9  00200  Helsinki  Suomi,,
13,Puhelin,"+358 40 828 2396, +358 40 828 2396",,
14,Sähköposti,info(a)lunchie.market,,
