,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Konneveden kaukolämpö Oy,23.01.2015,
1,Y-tunnus,2665504-8,,
2,Kotipaikka,Konnevesi,23.01.2015,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,13.03.2023,13.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.02.2015,
12,Postiosoite,Kauppatie 25  44300  Konnevesi  Suomi,,
13,Käyntiosoite,Kauppatie 25  44300  Konnevesi  Suomi,,
14,Puhelin,0400919341,,
15,Sähköposti,markus.tiihanoff(a)konnevesi.fi,,
