,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Korson Autohuolto Oy,22.09.2015,
1,Y-tunnus,2710529-1,,
2,Kotipaikka,Vantaa,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,14.09.2018,
12,Postiosoite,Uranuksenkuja 1 E  01480  Vantaa  Suomi,,
13,Puhelin,0447790887,,
