,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pro Rappaus Oy,02.03.2015,
1,Y-tunnus,2676036-6,,
2,Kotipaikka,Mäntsälä,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,16.02.2015,
12,Postiosoite,c/o Mäntsälä  Peukaloinen 3  04620  Mäntsälä  Suomi,,
13,Käyntiosoite,c/o Mäntsälä  Peukaloinen 3  04620  Mäntsälä  Suomi,,
14,Puhelin,"0405826650, 0405826650",,
