,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Callock Oy,17.03.2015,
1,Y-tunnus,2679127-7,,
2,Kotipaikka,Turku,17.03.2015,
3,Yritysmuoto,Osakeyhtiö,17.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.03.2015,,
8,Yrityksen tila,Rekisterissä,17.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,02.03.2015,
12,Postiosoite,PL 510  20101  Turku  Suomi,,
13,Käyntiosoite,Rykmentintie 2  20810  Turku  Suomi,,
14,Puhelin,040 557 6880,,
