,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Mansikkaraitti 16,18.08.2015,
1,Y-tunnus,2697789-9,,
2,Kotipaikka,Suonenjoki,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2015,18.08.2015,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,24.06.2015,
12,Postiosoite,Kiertotie 6  77800  Iisvesi  Suomi,,
13,Käyntiosoite,Mansikkaraitti 16  77600  Suonenjoki  Suomi,,
14,Puhelin,0400573727,,
