,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Leikkimaa Oy,23.03.2015,
1,Y-tunnus,2676082-5,,
2,Kotipaikka,Kokkola,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.09.2022,13.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,21.09.2017,
12,Postiosoite,Leppälinnuntie 6  67800  Kokkola  Suomi,,
13,Käyntiosoite,Hakatie 8  67700  Kokkola  Suomi,,
